fto,sentence_type,speech_act,convo_num
296.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
566.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
477.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
494.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
247.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-639.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
89.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
458.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
59.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
263.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
244.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
289.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
340.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
124.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
183.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
275.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
812.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
192.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
326.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
175.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-466.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
315.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
755.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
292.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
124.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
627.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2608
-293.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
444.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
92.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
47.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
233.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-94.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
55.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
40.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
428.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-122.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
284.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
229.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-42.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-23.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-54.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-197.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-160.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
90.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-96.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
313.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-877.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
399.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
342.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
640.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
-268.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3810
328.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
176.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-53.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-383.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-658.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-114.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-413.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
623.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-271.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-36.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
342.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-19.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
371.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-482.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-453.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
24.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-6.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
-390.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3821
289.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
494.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
253.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
351.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
341.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
423.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
284.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
-393.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
116.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
-717.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
670.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
405.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
453.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
760.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
-76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
-619.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
-435.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
589.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
26.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
117.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
167.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
71.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
516.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
314.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3469
365.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
503.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
250.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
270.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
-130.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
190.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
320.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
234.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
668.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
266.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
329.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3979
-631.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
148.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
133.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
156.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
355.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
30.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-13.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-212.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-62.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
273.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
187.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
64.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
207.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
713.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-400.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
296.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
381.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
250.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
73.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
125.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
18.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
12.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
161.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-121.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
54.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-725.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
972.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
189.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-60.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
908.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
327.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2191
-74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
96.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
237.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
141.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-24.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
120.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
751.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-850.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
128.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
93.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
176.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
646.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
219.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
299.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-496.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
48.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-163.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
209.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-870.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-104.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
148.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
475.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
44.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-499.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-947.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
133.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-61.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
363.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-58.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
174.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3340
-404.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
141.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
-67.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
283.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
182.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
-481.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
-4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
53.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
572.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
296.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
-100.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2546
-164.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
404.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-187.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-587.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-281.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-595.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-128.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
-176.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
910.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4341
257.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-465.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-483.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
523.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
241.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-648.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
299.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-231.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
179.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
461.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
401.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
41.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
457.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
266.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
83.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-865.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-115.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-380.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
593.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
304.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
263.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
194.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
325.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
59.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
28.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-456.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-165.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
368.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
587.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-26.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-47.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
63.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
-784.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2610
113.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
623.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
806.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
55.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
150.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
816.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2104
-25.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
84.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
37.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
661.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
36.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
487.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
498.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-281.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-548.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
195.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
607.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
819.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-325.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
129.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-53.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
394.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
632.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-564.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-27.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
410.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-286.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-993.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-833.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
679.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
130.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
199.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
45.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
700.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
43.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
371.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
137.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
629.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
121.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-586.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-166.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
398.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
494.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-12.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-373.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-471.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-5.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-701.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
-115.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2754
